policy_expert,t,action_expert,action_type_expert,k_expert,valid_expert,reward_expert,total_reward_expert,time_min_expert,minute_of_day_expert,m1_busy_expert,m2_busy_expert,stock_raw_expert,stock_p1_expert,stock_p2_inter_expert,stock_p2_expert,backlog_p1_expert,backlog_p2_expert,raw_incoming_expert,time_to_next_sell_expert,reward_last_step_expert,reward_week_expert,policy_ppo,action_ppo,action_type_ppo,k_ppo,valid_ppo,reward_ppo,total_reward_ppo,time_min_ppo,minute_of_day_ppo,m1_busy_ppo,m2_busy_ppo,stock_raw_ppo,stock_p1_ppo,stock_p2_inter_ppo,stock_p2_ppo,backlog_p1_ppo,backlog_p2_ppo,raw_incoming_ppo,time_to_next_sell_ppo,reward_last_step_ppo,reward_week_ppo,same_action
expert,2723,200,WAIT,0,1,-0.2,3764.900000000128,2723,1283,0,1,0.0,2.0,3.0,2.0,3.0,0.0,15.0,7,-0.2,3765.1,ppo,100,PROD_P2_STEP2,1,1,15.0,3673.320000000116,2723,1283,1,0,46.0,0.0,1.0,17.0,23.0,0.0,0.0,7,-0.2,3658.32,False
expert,2728,100,PROD_P2_STEP2,1,1,15.0,3779.1000000001286,2728,1288,0,0,0.0,2.0,3.0,3.0,3.0,0.0,15.0,2,-0.2,3764.1,ppo,200,WAIT,0,1,-0.2,3672.320000000117,2728,1288,1,1,46.0,0.0,0.0,17.0,23.0,0.0,0.0,2,-0.2,3672.52,False
expert,2729,0,PROD_P1,1,1,4.48,3783.5800000001286,2729,1289,0,1,5.0,2.0,2.0,3.0,3.0,0.0,10.0,1,15.0,3779.1,ppo,200,WAIT,0,1,-0.66,3671.660000000117,2729,1289,1,1,46.0,0.0,0.0,17.0,23.0,0.0,0.0,1,-0.2,3672.32,False
expert,2732,0,PROD_P1,1,1,0.5,3783.680000000129,2732,1292,0,1,4.0,1.0,2.0,3.0,1.0,0.0,10.0,13,-0.2,3783.18,ppo,200,WAIT,0,1,-0.2,3671.0600000001177,2732,1292,1,1,46.0,0.0,0.0,17.0,23.0,0.0,0.0,13,-0.2,3671.26,False
expert,2735,0,PROD_P1,1,1,0.5,3783.7800000001293,2735,1295,0,1,3.0,2.0,2.0,3.0,1.0,0.0,10.0,10,-0.2,3783.28,ppo,200,WAIT,0,1,-0.2,3670.4600000001183,2735,1295,1,1,46.0,0.0,1.0,17.0,23.0,0.0,0.0,10,-0.2,3670.66,False
expert,2738,0,PROD_P1,1,1,0.5,3783.8800000001297,2738,1298,0,1,2.0,3.0,2.0,3.0,1.0,0.0,10.0,7,-0.2,3783.38,ppo,100,PROD_P2_STEP2,1,1,15.0,3685.0600000001186,2738,1298,1,0,46.0,0.0,1.0,18.0,23.0,0.0,0.0,7,-0.2,3670.06,False
expert,2741,0,PROD_P1,1,1,0.5,3783.98000000013,2741,1301,0,1,1.0,4.0,2.0,3.0,1.0,0.0,10.0,4,-0.2,3783.48,ppo,200,WAIT,0,1,-0.2,3684.460000000119,2741,1301,1,1,46.0,0.0,0.0,18.0,23.0,0.0,0.0,4,-0.2,3684.66,False
expert,2742,150,ORDER_RAW,1,1,-1.0,3782.98000000013,2741,1302,1,1,1.0,4.0,2.0,3.0,1.0,0.0,9.0,3,0.5,3783.98,ppo,200,WAIT,0,1,-0.2,3684.2600000001194,2741,1302,1,1,46.0,0.0,0.0,18.0,23.0,0.0,0.0,3,-0.2,3684.46,False
expert,2743,100,PROD_P2_STEP2,1,1,15.0,3797.98000000013,2743,1303,1,0,1.0,4.0,2.0,4.0,1.0,0.0,10.0,2,-1.0,3782.98,ppo,200,WAIT,0,1,-0.2,3684.0600000001195,2743,1303,1,1,46.0,0.0,1.0,18.0,23.0,0.0,0.0,2,-0.2,3684.26,False
expert,2744,0,PROD_P1,1,1,24.5,3822.48000000013,2744,1304,0,1,1.0,5.0,1.0,4.0,1.0,0.0,10.0,1,15.0,3797.98,ppo,200,WAIT,0,1,-0.66,3683.4000000001197,2744,1304,1,1,46.0,0.0,1.0,18.0,23.0,0.0,0.0,1,-0.2,3684.06,False
expert,2753,200,WAIT,0,1,-0.2,3820.6800000001317,2753,1313,0,1,2.0,4.0,1.0,3.0,0.0,0.0,8.0,7,-0.2,3820.88,ppo,100,PROD_P2_STEP2,1,1,15.0,3696.800000000121,2753,1313,0,0,46.0,0.0,2.0,19.0,23.0,0.0,0.0,7,-0.2,3681.8,False
expert,2758,100,PROD_P2_STEP2,1,1,15.0,3834.8800000001324,2757,1318,0,0,2.0,4.0,1.0,4.0,0.0,0.0,8.0,2,-0.2,3819.88,ppo,200,WAIT,0,1,-0.2,3695.800000000122,2757,1318,0,1,46.0,0.0,1.0,19.0,23.0,0.0,0.0,2,-0.2,3696.0,False
expert,2768,200,WAIT,0,1,-0.2,3832.8800000001343,2768,1328,0,1,3.0,4.0,0.0,4.0,0.0,0.0,7.0,7,-0.2,3833.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3728.5400000001237,2768,1328,0,0,46.0,0.0,1.0,19.0,23.0,0.0,0.0,7,-0.2,3713.54,False
expert,2783,200,WAIT,0,1,-0.2,3829.880000000137,2783,1343,0,0,5.0,4.0,0.0,5.0,0.0,0.0,5.0,7,-0.2,3830.08,ppo,53,PROD_P2_STEP1,4,1,20.0,3745.280000000126,2783,1343,0,0,46.0,0.0,0.0,20.0,23.0,0.0,0.0,7,-0.2,3725.28,False
expert,2793,200,WAIT,0,1,-0.2,3827.880000000139,2793,1353,0,0,5.0,4.0,0.0,5.0,0.0,0.0,5.0,12,-0.2,3828.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3758.0200000001278,2793,1353,1,0,42.0,0.0,1.0,20.0,23.0,0.0,0.0,12,-0.2,3743.02,False
expert,2808,200,WAIT,0,1,-0.2,3824.8800000001415,2808,1368,0,0,6.0,4.0,0.0,5.0,0.0,0.0,4.0,12,-0.2,3825.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3789.7600000001303,2808,1368,1,0,42.0,0.0,1.0,20.0,23.0,0.0,0.0,12,-0.2,3774.76,False
expert,2823,200,WAIT,0,1,-0.2,3821.8800000001443,2823,1383,0,0,7.0,4.0,0.0,5.0,0.0,0.0,3.0,12,-0.2,3822.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3801.500000000133,2823,1383,0,0,42.0,0.0,2.0,21.0,23.0,0.0,0.0,12,-0.2,3786.5,False
expert,2838,200,WAIT,0,1,-0.2,3818.880000000147,2837,1398,0,0,9.0,4.0,0.0,5.0,0.0,0.0,1.0,12,-0.2,3819.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3813.2400000001353,2837,1398,0,0,42.0,0.0,1.0,22.0,23.0,0.0,0.0,12,-0.2,3798.24,False
expert,2853,200,WAIT,0,1,-0.2,3815.8800000001497,2853,1413,0,0,9.0,4.0,0.0,5.0,0.0,0.0,1.0,12,-0.2,3816.08,ppo,53,PROD_P2_STEP1,4,1,20.0,3829.980000000138,2853,1413,0,0,42.0,0.0,0.0,23.0,23.0,0.0,0.0,12,-0.2,3809.98,False
expert,2863,200,WAIT,0,1,-0.2,3813.8800000001515,2863,1423,0,0,10.0,4.0,0.0,5.0,0.0,0.0,0.0,2,-0.2,3814.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3843.1800000001394,2863,1423,1,0,38.0,0.0,1.0,23.0,23.0,0.0,0.0,2,-0.2,3828.18,False
expert,2878,200,WAIT,0,1,-0.2,3810.8800000001543,2878,1438,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,2,-0.2,3811.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3854.920000000142,2878,1438,1,0,38.0,0.0,1.0,21.0,23.0,0.0,0.0,2,-0.2,3839.92,False
expert,2893,200,WAIT,0,1,-0.2,3807.880000000157,2893,13,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,2,-0.2,3808.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3886.6600000001445,2893,13,0,0,38.0,0.0,2.0,21.0,23.0,0.0,0.0,2,-0.2,3871.66,False
expert,2908,200,WAIT,0,1,-0.2,3804.8800000001597,2908,28,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,2,-0.2,3805.08,ppo,100,PROD_P2_STEP2,1,1,15.0,3918.400000000147,2908,28,0,0,38.0,0.0,1.0,21.0,23.0,0.0,0.0,2,-0.2,3903.4,False
expert,2926,200,WAIT,0,1,-0.2,3801.280000000163,2926,46,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,14,-0.2,3801.48,ppo,53,PROD_P2_STEP1,4,1,20.0,3954.08000000015,2926,46,0,0,38.0,0.0,0.0,21.0,23.0,0.0,0.0,14,-0.2,3934.08,False
expert,2936,200,WAIT,0,1,-0.2,3799.280000000165,2936,56,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,4,-0.2,3799.48,ppo,100,PROD_P2_STEP2,1,1,15.0,3967.2800000001516,2936,56,1,0,34.0,0.0,1.0,21.0,23.0,0.0,0.0,4,-0.2,3952.28,False
expert,2951,200,WAIT,0,1,-0.2,3796.2800000001675,2951,71,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,4,-0.2,3796.48,ppo,100,PROD_P2_STEP2,1,1,15.0,3999.000000000154,2951,71,1,0,34.0,0.0,1.0,21.0,24.0,0.0,0.0,4,-0.2,3984.0,False
expert,2966,200,WAIT,0,1,-0.2,3793.2800000001703,2965,86,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,4,-0.2,3793.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4010.7200000001567,2965,86,0,0,34.0,0.0,2.0,22.0,24.0,0.0,0.0,4,-0.2,3995.72,False
expert,2981,200,WAIT,0,1,-0.2,3790.280000000173,2981,101,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,4,-0.2,3790.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4042.440000000159,2981,101,0,0,34.0,0.0,1.0,22.0,24.0,0.0,0.0,4,-0.2,4027.44,False
expert,3001,200,WAIT,0,1,-0.2,3786.2800000001766,3001,120,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,14,-0.2,3786.48,ppo,53,PROD_P2_STEP1,4,1,20.0,4077.6800000001626,3001,120,0,0,34.0,0.0,0.0,22.0,24.0,0.0,0.0,14,-0.2,4057.68,False
expert,3011,200,WAIT,0,1,-0.2,3784.2800000001785,3011,131,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,4,-0.2,3784.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4090.8800000001643,3011,131,1,0,30.0,0.0,1.0,22.0,24.0,0.0,0.0,4,-0.2,4075.88,False
expert,3026,200,WAIT,0,1,-0.2,3781.280000000181,3026,146,0,0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,4,-0.2,3781.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4102.600000000167,3026,146,1,0,30.0,0.0,1.0,23.0,24.0,0.0,0.0,4,-0.2,4087.6,False
expert,3041,200,WAIT,0,1,-0.2,3798.280000000184,3040,161,0,0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,4,-0.2,3798.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4114.320000000169,3040,161,0,0,30.0,0.0,2.0,24.0,24.0,0.0,0.0,4,-0.2,4099.32,False
expert,3056,200,WAIT,0,1,-0.2,3795.2800000001866,3056,176,0,0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,4,-0.2,3795.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4126.040000000171,3056,176,0,0,30.0,0.0,1.0,25.0,24.0,0.0,0.0,4,-0.2,4111.04,False
expert,3076,200,WAIT,0,1,-0.2,3831.2800000001903,3076,196,0,0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,14,-0.2,3831.48,ppo,53,PROD_P2_STEP1,4,1,20.0,4161.2800000001735,3076,196,0,0,30.0,0.0,0.0,25.0,24.0,0.0,0.0,14,-0.2,4141.28,False
expert,3086,200,WAIT,0,1,-0.2,3829.280000000192,3086,206,0,0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,4,-0.2,3829.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4174.480000000175,3086,206,1,0,26.0,0.0,1.0,25.0,24.0,0.0,0.0,4,-0.2,4159.48,False
expert,3101,200,WAIT,0,1,-0.2,3826.280000000195,3101,220,0,0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,4,-0.2,3826.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4206.200000000177,3101,220,1,0,26.0,0.0,1.0,25.0,24.0,0.0,0.0,4,-0.2,4191.2,False
expert,3116,200,WAIT,0,1,-0.2,3823.2800000001976,3116,236,0,0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,4,-0.2,3823.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4217.920000000179,3116,236,0,0,26.0,0.0,2.0,26.0,24.0,0.0,0.0,4,-0.2,4202.92,False
expert,3131,200,WAIT,0,1,-0.2,3840.2800000002003,3131,251,0,0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,4,-0.2,3840.48,ppo,100,PROD_P2_STEP2,1,1,15.0,4229.640000000181,3131,251,0,0,26.0,0.0,1.0,27.0,24.0,0.0,0.0,4,-0.2,4214.64,False
expert,3135,150,ORDER_RAW,1,1,-1.0,3838.660000000201,3135,255,0,0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0,-0.22,3839.66,ppo,200,WAIT,0,1,-0.2,4228.360000000182,3135,255,0,1,26.0,0.0,0.0,27.0,24.0,0.0,0.0,0,-0.68,4228.56,False
expert,3136,50,PROD_P2_STEP1,1,1,5.0,3843.660000000201,3136,256,0,0,10.0,3.0,0.0,0.0,0.0,1.0,1.0,14,-1.0,3838.66,ppo,200,WAIT,0,1,-0.2,4228.160000000182,3136,256,0,1,26.0,0.0,0.0,27.0,24.0,0.0,0.0,14,-0.2,4228.36,False
expert,3137,150,ORDER_RAW,1,1,-1.0,3842.660000000201,3136,257,1,0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,13,5.0,3843.66,ppo,200,WAIT,0,1,-0.2,4227.960000000182,3136,257,0,1,26.0,0.0,0.0,27.0,24.0,0.0,0.0,13,-0.2,4228.16,False
expert,3146,100,PROD_P2_STEP2,1,1,15.0,3856.0600000002023,3146,266,0,0,9.0,3.0,1.0,0.0,0.0,1.0,2.0,4,-0.2,3841.06,ppo,200,WAIT,0,1,-0.2,4226.160000000184,3146,266,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,4,-0.2,4226.36,False
expert,3147,50,PROD_P2_STEP1,1,1,5.0,3861.0600000002023,3147,267,0,1,9.0,3.0,0.0,0.0,0.0,1.0,2.0,3,15.0,3856.06,ppo,200,WAIT,0,1,-0.2,4225.960000000184,3147,267,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,3,-0.2,4226.16,False
expert,3148,150,ORDER_RAW,1,1,-1.0,3860.0600000002023,3148,268,1,1,8.0,3.0,0.0,0.0,0.0,1.0,2.0,2,5.0,3861.06,ppo,200,WAIT,0,1,-0.2,4225.760000000184,3148,268,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,2,-0.2,4225.96,False
expert,3150,150,ORDER_RAW,1,1,-1.0,3858.8200000002025,3150,270,1,1,8.0,3.0,0.0,0.0,0.0,2.0,3.0,0,-0.24,3859.82,ppo,200,WAIT,0,1,-0.2,4224.880000000184,3150,270,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,0,-0.68,4225.08,False
expert,3157,50,PROD_P2_STEP1,1,1,5.0,3862.6200000002036,3157,277,0,1,8.0,3.0,1.0,0.0,0.0,2.0,4.0,8,-0.2,3857.62,ppo,200,WAIT,0,1,-0.2,4223.480000000185,3157,277,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,8,-0.2,4223.68,False
expert,3158,150,ORDER_RAW,1,1,-1.0,3861.6200000002036,3158,278,1,1,7.0,3.0,1.0,0.0,0.0,2.0,4.0,7,5.0,3862.62,ppo,200,WAIT,0,1,-0.2,4223.280000000185,3158,278,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,7,-0.2,4223.48,False
expert,3161,100,PROD_P2_STEP2,1,1,15.0,3876.220000000204,3161,281,1,0,7.0,3.0,1.0,1.0,0.0,2.0,5.0,4,-0.2,3861.22,ppo,200,WAIT,0,1,-0.2,4222.680000000186,3161,281,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,4,-0.2,4222.88,False
expert,3167,50,PROD_P2_STEP1,1,1,5.0,3900.200000000205,3167,287,0,1,7.0,3.0,1.0,0.0,0.0,1.0,5.0,13,-0.2,3895.2,ppo,200,WAIT,0,1,-0.2,4221.000000000186,3167,287,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,13,-0.2,4221.2,False
expert,3176,100,PROD_P2_STEP2,1,1,15.0,3913.6000000002064,3176,296,1,0,6.0,3.0,1.0,1.0,0.0,1.0,5.0,4,-0.2,3898.6,ppo,200,WAIT,0,1,-0.2,4219.200000000188,3176,296,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,4,-0.2,4219.4,False
expert,3177,50,PROD_P2_STEP1,1,1,5.0,3918.6000000002064,3177,297,0,1,6.0,3.0,1.0,1.0,0.0,1.0,5.0,3,15.0,3913.6,ppo,200,WAIT,0,1,-0.2,4219.000000000188,3177,297,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,3,-0.2,4219.2,False
expert,3178,150,ORDER_RAW,1,1,-1.0,3917.6000000002064,3178,298,1,1,5.0,3.0,1.0,1.0,0.0,1.0,5.0,2,5.0,3918.6,ppo,200,WAIT,0,1,-0.2,4218.800000000188,3178,298,0,0,26.0,0.0,0.0,28.0,24.0,0.0,0.0,2,-0.2,4219.0,False
expert,3181,200,WAIT,0,1,-0.2,3937.000000000207,3181,301,1,1,5.0,3.0,1.0,0.0,0.0,0.0,6.0,14,-0.2,3937.2,ppo,53,PROD_P2_STEP1,4,1,20.0,4257.920000000188,3181,301,0,0,26.0,0.0,0.0,27.0,24.0,0.0,0.0,14,-0.2,4237.92,False
expert,3221,200,WAIT,0,1,-0.2,3959.400000000214,3221,341,0,0,5.0,3.0,0.0,3.0,0.0,0.0,6.0,4,-0.2,3959.6,ppo,100,PROD_P2_STEP2,1,1,15.0,4294.560000000194,3221,341,0,0,22.0,0.0,2.0,29.0,24.0,0.0,0.0,4,-0.2,4279.56,False
expert,3236,200,WAIT,0,1,-0.2,3956.4000000002166,3236,356,0,0,5.0,3.0,0.0,3.0,0.0,0.0,6.0,4,-0.2,3956.6,ppo,100,PROD_P2_STEP2,1,1,15.0,4306.280000000196,3236,356,0,0,22.0,0.0,1.0,30.0,24.0,0.0,0.0,4,-0.2,4291.28,False
expert,3390,50,PROD_P2_STEP1,1,1,5.0,3992.7800000002444,3390,510,0,0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0,-0.22,3987.78,ppo,200,WAIT,0,1,-0.2,4330.16000000022,3390,510,0,0,22.0,0.0,0.0,28.0,25.0,0.0,0.0,0,19.3,4330.36,False
expert,3391,150,ORDER_RAW,1,1,-1.0,3991.7800000002444,3391,511,1,0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,14,5.0,3992.78,ppo,200,WAIT,0,1,-0.2,4329.96000000022,3391,511,0,0,22.0,0.0,0.0,28.0,25.0,0.0,0.0,14,-0.2,4330.16,False
expert,3400,100,PROD_P2_STEP2,1,1,15.0,4005.180000000246,3400,520,0,0,10.0,2.0,1.0,0.0,0.0,1.0,1.0,5,-0.2,3990.18,ppo,200,WAIT,0,1,-0.2,4328.160000000222,3400,520,0,0,22.0,0.0,0.0,28.0,25.0,0.0,0.0,5,-0.2,4328.36,False
expert,3401,50,PROD_P2_STEP1,1,1,5.0,4010.180000000246,3401,521,0,1,10.0,2.0,0.0,0.0,0.0,1.0,1.0,4,15.0,4005.18,ppo,200,WAIT,0,1,-0.2,4327.960000000222,3401,521,0,0,22.0,0.0,0.0,28.0,25.0,0.0,0.0,4,-0.2,4328.16,False
expert,3402,150,ORDER_RAW,1,1,-1.0,4009.180000000246,3402,522,1,1,9.0,2.0,0.0,0.0,0.0,1.0,1.0,3,5.0,4010.18,ppo,200,WAIT,0,1,-0.2,4327.760000000222,3402,522,0,0,22.0,0.0,0.0,28.0,25.0,0.0,0.0,3,-0.2,4327.96,False
expert,3405,150,ORDER_RAW,1,1,-1.0,4009.7400000002463,3405,525,1,1,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0,1.76,4010.74,ppo,200,WAIT,0,1,-0.2,4346.660000000223,3405,525,0,0,22.0,0.0,0.0,27.0,25.0,0.0,0.0,0,19.3,4346.86,False
expert,3406,200,WAIT,0,1,-0.2,4009.5400000002464,3406,526,1,1,9.0,1.0,0.0,0.0,0.0,2.0,3.0,14,-1.0,4009.74,ppo,53,PROD_P2_STEP1,4,1,20.0,4366.660000000223,3406,526,0,0,22.0,0.0,0.0,27.0,25.0,0.0,0.0,14,-0.2,4346.66,False
expert,3411,50,PROD_P2_STEP1,1,1,5.0,4013.740000000247,3411,531,0,1,9.0,1.0,1.0,0.0,0.0,2.0,3.0,9,-0.2,4008.74,ppo,200,WAIT,0,1,-0.2,4365.660000000224,3411,531,1,0,18.0,0.0,0.0,27.0,25.0,0.0,0.0,9,-0.2,4365.86,False
expert,3412,150,ORDER_RAW,1,1,-1.0,4012.740000000247,3412,532,1,1,8.0,1.0,1.0,0.0,0.0,2.0,3.0,8,5.0,4013.74,ppo,200,WAIT,0,1,-0.2,4365.460000000224,3412,532,1,0,18.0,0.0,0.0,27.0,25.0,0.0,0.0,8,-0.2,4365.66,False
expert,3415,100,PROD_P2_STEP2,1,1,15.0,4027.3400000002475,3415,535,1,0,8.0,1.0,1.0,1.0,0.0,2.0,4.0,5,-0.2,4012.34,ppo,200,WAIT,0,1,-0.2,4364.860000000224,3415,535,1,0,18.0,0.0,0.0,27.0,25.0,0.0,0.0,5,-0.2,4365.06,False
expert,3416,200,WAIT,0,1,-0.2,4027.1400000002477,3416,536,1,1,8.0,1.0,0.0,1.0,0.0,2.0,4.0,4,15.0,4027.34,ppo,100,PROD_P2_STEP2,1,1,15.0,4379.860000000224,3416,536,1,0,18.0,0.0,1.0,27.0,25.0,0.0,0.0,4,-0.2,4364.86,False
expert,3421,50,PROD_P2_STEP1,1,1,5.0,4053.3000000002485,3421,541,0,1,8.0,0.0,1.0,0.0,0.0,2.0,4.0,14,-0.2,4048.3,ppo,200,WAIT,0,1,-0.2,4398.360000000225,3421,541,1,1,18.0,0.0,0.0,26.0,25.0,0.0,0.0,14,-0.2,4398.56,False
expert,3422,150,ORDER_RAW,1,1,-1.0,4052.3000000002485,3422,542,1,1,7.0,0.0,1.0,0.0,0.0,2.0,4.0,13,5.0,4053.3,ppo,200,WAIT,0,1,-0.2,4398.160000000225,3422,542,1,1,18.0,0.0,0.0,26.0,25.0,0.0,0.0,13,-0.2,4398.36,False
expert,3430,100,PROD_P2_STEP2,1,1,15.0,4065.9000000002497,3430,550,1,0,7.0,0.0,1.0,1.0,0.0,2.0,5.0,5,-0.2,4050.9,ppo,200,WAIT,0,1,-0.2,4396.560000000227,3430,550,1,1,18.0,0.0,1.0,26.0,25.0,0.0,0.0,5,-0.2,4396.76,False
expert,3431,50,PROD_P2_STEP1,1,1,5.0,4070.9000000002497,3431,551,0,1,7.0,0.0,1.0,1.0,0.0,2.0,5.0,4,15.0,4065.9,ppo,100,PROD_P2_STEP2,1,1,15.0,4411.560000000227,3431,551,1,0,18.0,0.0,1.0,27.0,25.0,0.0,0.0,4,-0.2,4396.56,False
expert,3432,150,ORDER_RAW,1,1,-1.0,4069.9000000002497,3432,552,1,1,6.0,0.0,1.0,1.0,0.0,2.0,5.0,3,5.0,4070.9,ppo,200,WAIT,0,1,-0.2,4411.360000000227,3432,552,1,1,18.0,0.0,0.0,27.0,25.0,0.0,0.0,3,15.0,4411.56,False
expert,3435,153,ORDER_RAW,4,1,-4.0,4085.3800000002498,3435,555,1,1,6.0,0.0,1.0,0.0,3.0,3.0,6.0,0,19.68,4089.38,ppo,200,WAIT,0,1,-0.2,4430.240000000227,3435,555,1,1,18.0,0.0,0.0,26.0,26.0,0.0,0.0,0,19.28,4430.44,False
expert,3441,50,PROD_P2_STEP1,1,1,5.0,4089.3800000002507,3440,561,0,1,6.0,0.0,2.0,0.0,3.0,3.0,10.0,9,-0.2,4084.38,ppo,200,WAIT,0,1,-0.2,4429.040000000228,3440,561,1,1,18.0,0.0,1.0,26.0,26.0,0.0,0.0,9,-0.2,4429.24,False
expert,3442,150,ORDER_RAW,1,1,-1.0,4088.3800000002507,3442,562,1,1,5.0,0.0,2.0,0.0,3.0,3.0,10.0,8,5.0,4089.38,ppo,200,WAIT,0,1,-0.2,4428.840000000228,3442,562,1,1,18.0,0.0,1.0,26.0,26.0,0.0,0.0,8,-0.2,4429.04,False
expert,3445,100,PROD_P2_STEP2,1,1,15.0,4102.980000000251,3445,565,1,0,5.0,0.0,2.0,1.0,3.0,3.0,11.0,5,-0.2,4087.98,ppo,200,WAIT,0,1,-0.2,4428.240000000229,3445,565,1,1,18.0,0.0,1.0,26.0,26.0,0.0,0.0,5,-0.2,4428.44,False
expert,3446,200,WAIT,0,1,-0.2,4102.780000000251,3446,566,1,1,5.0,0.0,1.0,1.0,3.0,3.0,11.0,4,15.0,4102.98,ppo,100,PROD_P2_STEP2,1,1,15.0,4443.240000000229,3446,566,0,0,18.0,0.0,2.0,27.0,26.0,0.0,0.0,4,-0.2,4428.24,False
expert,3451,50,PROD_P2_STEP1,1,1,5.0,4126.880000000251,3451,571,0,1,5.0,0.0,2.0,0.0,3.0,2.0,11.0,14,-0.2,4121.88,ppo,200,WAIT,0,1,-0.2,4461.70000000023,3451,571,0,1,18.0,0.0,1.0,26.0,27.0,0.0,0.0,14,-0.2,4461.9,False
expert,3460,100,PROD_P2_STEP2,1,1,15.0,4140.280000000253,3460,580,1,0,4.0,0.0,2.0,1.0,3.0,2.0,11.0,5,-0.2,4125.28,ppo,200,WAIT,0,1,-0.2,4459.900000000232,3460,580,0,1,18.0,0.0,1.0,26.0,27.0,0.0,0.0,5,-0.2,4460.1,False
expert,3461,50,PROD_P2_STEP1,1,1,5.0,4145.280000000253,3461,581,0,1,4.0,0.0,2.0,1.0,3.0,2.0,11.0,4,15.0,4140.28,ppo,100,PROD_P2_STEP2,1,1,15.0,4474.900000000232,3461,581,0,0,18.0,0.0,1.0,27.0,27.0,0.0,0.0,4,-0.2,4459.9,False
expert,3462,150,ORDER_RAW,1,1,-1.0,4144.280000000253,3462,582,1,1,3.0,0.0,2.0,1.0,3.0,2.0,11.0,3,5.0,4145.28,ppo,200,WAIT,0,1,-0.2,4474.700000000232,3462,582,0,1,18.0,0.0,0.0,27.0,27.0,0.0,0.0,3,15.0,4474.9,False
expert,3471,50,PROD_P2_STEP1,1,1,5.0,4167.580000000254,3471,591,0,1,3.0,0.0,3.0,0.0,3.0,2.0,12.0,9,-0.2,4162.58,ppo,200,WAIT,0,1,-0.2,4492.320000000233,3471,591,0,1,18.0,0.0,0.0,26.0,29.0,0.0,0.0,9,-0.2,4492.52,False
expert,3472,150,ORDER_RAW,1,1,-1.0,4166.580000000254,3472,592,1,1,2.0,0.0,3.0,0.0,3.0,2.0,12.0,8,5.0,4167.58,ppo,200,WAIT,0,1,-0.2,4492.120000000234,3472,592,0,1,18.0,0.0,0.0,26.0,29.0,0.0,0.0,8,-0.2,4492.32,False
